id,mol_dir_name,bmrbacc,sub_id,x_chem_shift,y_chem_shift,x_width,y_width,height,volume
28410,D_glucono_1_5_lactone,bmse000230,7,73.644,4.03,2.313,3.767,427302400,3431684000
28411,D_glucono_1_5_lactone,bmse000230,8,65.306,3.833,2.436,2.84,186591100,1144275000
28412,D_glucono_1_5_lactone,bmse000230,9,65.307,3.803,2.474,2.956,252756400,1648048000
28413,D_glucono_1_5_lactone,bmse000230,10,65.058,3.797,2.073,3.856,15398690,87763500
28414,D_glucono_1_5_lactone,bmse000230,11,73.871,3.789,2.358,2.602,32972970,277598300
28415,D_glucono_1_5_lactone,bmse000230,12,75.205,3.758,2.379,3.184,446866400,3128131000
28416,D_glucono_1_5_lactone,bmse000230,13,73.869,3.759,2.175,3.513,389273000,2624307000
28417,D_glucono_1_5_lactone,bmse000230,14,73.61,3.758,2.898,2.529,9513315,41011840
28418,D_glucono_1_5_lactone,bmse000230,15,65.307,3.759,2.423,2.772,26825970,130500700
28419,D_glucono_1_5_lactone,bmse000230,16,63.552,3.759,2.237,4.209,10514710,28110960
28420,D_glucono_1_5_lactone,bmse000230,17,77.17,3.756,2.321,3.89,8361793,7958216
28421,D_glucono_1_5_lactone,bmse000230,18,73.867,3.733,2.154,3.255,21949950,299040300
28422,D_glucono_1_5_lactone,bmse000230,19,73.864,3.674,2.371,2.925,22126300,107088900
28423,D_glucono_1_5_lactone,bmse000230,20,65.302,3.669,2.293,4,180302600,1719635000
28424,D_glucono_1_5_lactone,bmse000230,21,73.866,3.641,2.312,2.478,11975730,11905760
28425,D_glucono_1_5_lactone,bmse000230,22,65.305,3.642,2.322,5.209,127392500,1916528000
28426,N_acetyl_D_glucosamine,bmse000231,1,93.555,5.194,2.138,3.594,470128400,3065438000
28427,N_acetyl_D_glucosamine,bmse000231,2,97.641,4.719,2.393,2.806,214460900,1030098000
28428,N_acetyl_D_glucosamine,bmse000231,3,97.644,4.698,2.484,2.598,230186000,1111447000
28429,N_acetyl_D_glucosamine,bmse000231,4,63.433,3.917,2.254,2.845,192833900,919755000
28430,N_acetyl_D_glucosamine,bmse000231,5,63.436,3.886,2.21,2.999,256292000,1447869000
28431,N_acetyl_D_glucosamine,bmse000231,6,56.801,3.883,2.43,3.259,221024800,1536031000
28432,N_acetyl_D_glucosamine,bmse000231,7,74.279,3.858,2.289,5.537,222326300,3298978000
28433,N_acetyl_D_glucosamine,bmse000231,8,63.264,3.859,2.362,2.781,177191600,853922700
28434,N_acetyl_D_glucosamine,bmse000231,9,56.796,3.855,2.319,3.472,287348500,1824160000
28435,N_acetyl_D_glucosamine,bmse000231,10,74.281,3.835,2.211,3.796,265951500,2404895000
28436,N_acetyl_D_glucosamine,bmse000231,11,63.259,3.828,2.2,3.188,455830500,2782105000
28437,N_acetyl_D_glucosamine,bmse000231,12,63.259,3.798,2.129,3.979,304305800,3108847000
28438,N_acetyl_D_glucosamine,bmse000231,13,73.376,3.784,2.422,2.612,148318700,593619400
28439,N_acetyl_D_glucosamine,bmse000231,14,73.373,3.76,2.348,2.711,277628500,1311941000
28440,N_acetyl_D_glucosamine,bmse000231,15,63.401,3.755,2.754,3.865,189919700,2146601000
28441,N_acetyl_D_glucosamine,bmse000231,16,73.372,3.735,2.417,2.645,145004600,433886200
28442,N_acetyl_D_glucosamine,bmse000231,17,63.429,3.725,2.17,4.438,136398700,855978600
28443,N_acetyl_D_glucosamine,bmse000231,18,59.392,3.694,2.576,2.582,103674100,311922500
28444,N_acetyl_D_glucosamine,bmse000231,19,59.391,3.67,2.512,2.758,192560700,966638100
28445,N_acetyl_D_glucosamine,bmse000231,20,59.389,3.647,2.583,2.666,119418000,496342700
28446,N_acetyl_D_glucosamine,bmse000231,21,76.595,3.552,2.242,3.79,79654880,343526500
28447,N_acetyl_D_glucosamine,bmse000231,22,76.598,3.534,2.233,4.326,115947400,885975700
28448,N_acetyl_D_glucosamine,bmse000231,23,76.596,3.511,2.361,4.059,84532710,161958700
28449,N_acetyl_D_glucosamine,bmse000231,24,72.754,3.506,2.245,2.759,195143200,885008400
28450,N_acetyl_D_glucosamine,bmse000231,25,72.755,3.482,2.22,2.836,363711100,1895439000
28451,N_acetyl_D_glucosamine,bmse000231,26,78.67,3.459,2.205,3.516,323797400,2271073000
28452,N_acetyl_D_glucosamine,bmse000231,27,72.56,3.459,3.278,3.066,216105400,2138462000
28453,N_acetyl_D_glucosamine,bmse000231,28,24.614,2.045,2.675,2.516,936171900,6433103000
28454,N_acetyl_D_glucosamine,bmse000231,29,24.889,2.043,2.52,2.807,620030300,4657163000
28455,polygalacturonic_acid,bmse000228,1,101.669,5.054,2.818,5.656,285021700,5280500000
28456,polygalacturonic_acid,bmse000228,2,74.951,4.756,4.087,3.064,78106340,522403800
28457,polygalacturonic_acid,bmse000228,3,73.988,4.761,3.124,4.606,441080400,6840614000
28458,polygalacturonic_acid,bmse000228,4,80.563,4.406,2.871,5.413,402544900,7478445000
28459,polygalacturonic_acid,bmse000228,5,73.517,4.259,3.072,4.198,95899530,1089274000
28460,polygalacturonic_acid,bmse000228,6,71.511,4.011,3.185,5.709,239572100,5870891000
28461,polygalacturonic_acid,bmse000228,7,70.778,4.001,3.753,3.738,71967660,512518400
28462,polygalacturonic_acid,bmse000228,8,71.517,3.989,3.092,6.431,245877900,7038021000
28463,polygalacturonic_acid,bmse000228,9,70.774,3.782,3.11,6.779,236429300,6746373000
28464,polygalacturonic_acid,bmse000228,10,71.487,3.77,4.951,3.805,68396070,620528900
28465,polygalacturonic_acid,bmse000228,11,70.78,3.76,3.089,7.78,236376600,8058643000
28466,polygalacturonic_acid,bmse000228,12,23.533,1.294,3.08,5.77,47944920,334976000
28467,polygalacturonic_acid,bmse000228,13,26.406,1.173,2.659,3.642,120626300,1217654000
28468,polygalacturonic_acid,bmse000228,14,26.415,1.161,3.124,3.606,100611000,1376075000
28469,D_saccharate,bmse000239,1,76.432,4.138,2.491,3.115,532258500,3730120000
28470,D_saccharate,bmse000239,2,76.287,4.116,2.512,5.088,287692200,3111947000
28471,D_saccharate,bmse000239,3,74.366,4.067,2.348,4.25,375413300,3496920000
28472,D_saccharate,bmse000239,4,76.421,3.935,2.512,3.972,250477800,2908432000
28473,stachyose,bmse000240,1,94.82,5.424,2.26,3.961,330860300,2683070000
28474,stachyose,bmse000240,2,101.068,4.986,2.809,3.526,302513600,3588156000
28475,stachyose,bmse000240,3,100.714,4.99,2.241,3.639,357098600,3030068000
28476,stachyose,bmse000240,4,79.007,4.232,2.351,2.926,179643500,1204084000
28477,stachyose,bmse000240,5,79.004,4.209,2.299,3.082,201725000,1193046000
28478,stachyose,bmse000240,6,71.504,4.141,2.17,5.533,175701500,2205725000
28479,stachyose,bmse000240,7,76.695,4.078,2.759,2.662,77638470,433566200
28480,stachyose,bmse000240,8,73.976,4.064,2.207,4.586,148618800,1485367000
28481,stachyose,bmse000240,9,76.685,4.056,2.717,2.765,144987600,1105068000
28482,stachyose,bmse000240,10,68.531,4.05,2.377,15.677,85204650,1349541000
28483,stachyose,bmse000240,11,73.976,4.042,2.256,4.626,152776400,1591674000
28484,stachyose,bmse000240,12,76.685,4.034,2.647,3.488,79938870,791710800
28485,stachyose,bmse000240,13,72.037,4.037,2.241,3.491,351652000,2384554000
28486,stachyose,bmse000240,14,68.532,4.032,2.431,5.169,98747620,1079344000
28487,stachyose,bmse000240,15,73.712,3.995,2.246,3.85,200150100,2022473000
28488,stachyose,bmse000240,16,71.935,3.98,2.27,3.409,367522600,2545029000
28489,stachyose,bmse000240,17,72.076,3.922,2.536,3.546,114819800,924742700
28490,stachyose,bmse000240,18,71.147,3.903,2.453,3.567,51747270,163157400
28491,stachyose,bmse000240,19,72.071,3.895,2.604,3.143,164242300,965984600
28492,stachyose,bmse000240,20,84.056,3.891,2.244,4.22,145505200,1587645000
28493,stachyose,bmse000240,21,69.182,3.888,2.583,3.36,58833780,297333600
28494,stachyose,bmse000240,22,72.209,3.865,2.317,3.688,84334220,351011500
28495,stachyose,bmse000240,23,69.184,3.865,2.511,4.432,109019100,951196700
28496,stachyose,bmse000240,24,65.204,3.846,2.474,3.518,60214890,213408000
28497,stachyose,bmse000240,25,69.185,3.844,2.645,3.459,75728690,481758800
28498,stachyose,bmse000240,26,72.187,3.834,2.388,4.556,239301200,2399087000
28499,stachyose,bmse000240,27,71.04,3.822,2.432,4.699,228467600,3124348000
28500,stachyose,bmse000240,28,65.192,3.818,2.526,3.323,167240900,1314748000
28501,stachyose,bmse000240,29,71.024,3.799,2.365,5.032,101514600,1365324000
28502,stachyose,bmse000240,30,65.19,3.792,2.483,4.005,109025800,1178696000
28503,stachyose,bmse000240,31,75.429,3.779,2.433,2.765,71555110,284411200
28504,stachyose,bmse000240,32,65.187,3.773,2.576,3.716,110848400,966734500
28505,stachyose,bmse000240,33,75.414,3.755,2.798,2.678,137897200,973591600
28506,stachyose,bmse000240,34,63.856,3.747,2.214,3.574,321399800,3051795000
28507,stachyose,bmse000240,35,65.182,3.746,2.618,3.341,39548420,37035090
28508,stachyose,bmse000240,36,73.677,3.741,2.8,2.609,58910290,203983300
28509,stachyose,bmse000240,37,75.43,3.731,2.602,2.877,85895690,544142600
28510,stachyose,bmse000240,38,69.187,3.73,2.309,5.298,110989000,1110602000
28511,stachyose,bmse000240,39,63.853,3.735,2.185,3.573,311984800,2976776000
28512,stachyose,bmse000240,40,69.188,3.709,2.414,6.473,85541490,1246686000
28513,stachyose,bmse000240,41,68.533,3.677,2.539,3.632,108027400,924857500
28514,stachyose,bmse000240,42,64.081,3.668,2.273,3.071,515210500,3299404000
28515,stachyose,bmse000240,43,68.536,3.652,2.462,3.687,103502800,750651600
28516,stachyose,bmse000240,44,73.653,3.576,2.316,4.595,135060300,1129087000
28517,stachyose,bmse000240,45,73.64,3.551,2.382,3.932,128211200,1225214000
28518,stachyose,bmse000240,46,72.176,3.548,2.749,3.054,82575140,467235600
28519,stachyose,bmse000240,47,72.184,3.525,2.521,3.225,152287600,1074586000
28520,stachyose,bmse000240,48,72.184,3.501,2.559,3.455,73360930,730234800
28521,L_tartaric_acid,bmse000167,1,76.576,4.33,2.255,2.669,1777417000,8590706000
28522,D_xylonate_cadmium,bmse000166,1,75.08,4.139,2.566,2.88,600642900,3975901000
28523,D_xylonate_cadmium,bmse000166,2,75.327,3.903,1.788,3.357,76598140,72721260
28524,D_xylonate_cadmium,bmse000166,3,75.095,3.898,2.114,5.325,357814500,3499453000
28525,D_xylonate_cadmium,bmse000166,4,75.333,3.825,2.145,6.84,235193000,2947592000
28526,D_xylonate_cadmium,bmse000166,5,65.065,3.762,2.306,3.642,140973100,733903600
28527,D_xylonate_cadmium,bmse000166,6,65.065,3.732,2.181,3.834,262453500,1697712000
28528,D_xylonate_cadmium,bmse000166,7,65.065,3.663,2.343,2.94,183299200,1182122000
28529,D_xylonate_cadmium,bmse000166,8,65.066,3.646,2.212,4.346,180325900,2186693000
28530,D_xylonate_cadmium,bmse000166,9,65.068,3.619,2.289,3.279,101799300,340801300
28531,N_acetyl_D_glucosamine_1_phosphate,bmse000163,1,95.491,5.339,2.123,4.778,293722900,3068116000
28532,N_acetyl_D_glucosamine_1_phosphate,bmse000163,2,74.803,3.951,2.382,18.009,238948000,4810639000
28533,N_acetyl_D_glucosamine_1_phosphate,bmse000163,3,72.742,3.952,2.512,3.261,43835180,186475200
28534,N_acetyl_D_glucosamine_1_phosphate,bmse000163,4,74.798,3.938,2.36,6.189,250979500,4210749000
28535,N_acetyl_D_glucosamine_1_phosphate,bmse000163,5,56.87,3.929,2.39,3.376,237727700,1867070000
28536,N_acetyl_D_glucosamine_1_phosphate,bmse000163,6,74.138,3.914,2.359,3.976,79680810,521783700
28537,N_acetyl_D_glucosamine_1_phosphate,bmse000163,7,56.862,3.902,2.363,3.511,299094800,2459408000
28538,N_acetyl_D_glucosamine_1_phosphate,bmse000163,8,63.412,3.895,2.387,2.972,217700200,1429699000
28539,N_acetyl_D_glucosamine_1_phosphate,bmse000163,9,63.412,3.865,2.364,3.008,384520400,2526166000
28540,N_acetyl_D_glucosamine_1_phosphate,bmse000163,10,74.143,3.817,2.459,2.661,170511300,986495700
28541,N_acetyl_D_glucosamine_1_phosphate,bmse000163,11,56.869,3.813,2.332,2.491,58049900,254579500
28542,N_acetyl_D_glucosamine_1_phosphate,bmse000163,12,74.145,3.792,2.406,2.934,313439700,1972890000
28543,N_acetyl_D_glucosamine_1_phosphate,bmse000163,13,56.865,3.794,2.693,2.802,42547640,173274700
28544,N_acetyl_D_glucosamine_1_phosphate,bmse000163,14,74.799,3.783,3.373,2.123,33385770,62920030
28545,N_acetyl_D_glucosamine_1_phosphate,bmse000163,15,63.414,3.781,2.239,5.48,249240800,2932520000
28546,N_acetyl_D_glucosamine_1_phosphate,bmse000163,16,56.864,3.777,2.44,2.878,34675310,34664780
28547,N_acetyl_D_glucosamine_1_phosphate,bmse000163,17,74.143,3.767,2.526,2.773,160928900,1034791000
28548,N_acetyl_D_glucosamine_1_phosphate,bmse000163,18,63.41,3.753,2.311,6.323,154246800,3281985000
28549,N_acetyl_D_glucosamine_1_phosphate,bmse000163,19,60.143,3.654,2.343,2.659,40214540,67786240
28550,N_acetyl_D_glucosamine_1_phosphate,bmse000163,20,60.14,3.637,2.447,2.711,39309910,39172880
28551,N_acetyl_D_glucosamine_1_phosphate,bmse000163,21,72.732,3.5,2.33,2.781,216609300,1155161000
28552,N_acetyl_D_glucosamine_1_phosphate,bmse000163,22,72.732,3.476,2.257,2.97,399012000,2410080000
28553,N_acetyl_D_glucosamine_1_phosphate,bmse000163,23,72.732,3.451,2.274,3,201086400,1107838000
28554,N_acetyl_D_glucosamine_1_phosphate,bmse000163,24,24.862,2.057,2.586,2.525,1105232000,6204478000
28555,N_acetyl_D_glucosamine_1_phosphate,bmse000163,25,19.512,1.174,2.316,2.838,40601230,73429660
